 109   3   1169.6118
 109   4    706.6253
 109   5    601.3135
 110   1   2490.6487
 110   2    704.0969
 110   3    845.0644
 110   4    507.1430
 110   5    434.3444
 111   1   2603.7214
 111   2    783.1182
 111   3    820.1244
 111   4    583.2213
 111   5    417.2573
 112   1   3332.8713
 112   2    427.5968
 112   3   1074.6089
 112   4   1051.0959
 112   5    779.5698
 113   1  15332.1076
 113   2   3341.1853
 113   3   4982.6995
 113   4   3184.1111
 113   5   3824.1116
 114   1   5017.5683
 114   2    996.1345
 114   3   1326.4163
 114   4   1244.9771
 114   5   1450.0403
 115   1  20349.6758
 115   2   4337.3199
 115   3   6309.1158
 115   4   4429.0883
 115   5   5274.1519
 116   1  19114.3866
 116   2   3215.9771
 116   3   6281.0156
 116   4   4390.2793
 116   5   5227.1147
 117   1   5384.0502
 117   2    881.0264
 117   3   1784.1757
 117   4   1362.3993
 117   5   1356.4488
 118   1  13730.3364
 118   2   2334.9507
 118   3   4496.8398
 118   4   3027.8800
 118   5   3870.6659
 119   1   2602.4930
 119   2    468.7188
 119   3   1151.6034
 119   4    632.9116
 119   5    349.2592
 120   1   4881.2806
 120   2    934.7578
 120   3   2152.5654
 120   4    772.3359
 120   5   1021.6215
 121   1   3157.9051
 121   2    437.0382
 121   3   1316.5200
 121   4   1122.5962
 121   5    281.7507
 122   1   4325.8684
 122   2    966.4384
 122   3   1987.6488
 122   4    282.6512
 122   5   1089.1300
 123   1   8516.6576
 123   2   2277.9308
 123   3   3300.8849
 123   4   1628.1051
 123   5   1309.7369
 124   1   9354.4808
 124   2   1326.5956
 124   3   3495.6269
 124   4   2462.8969
 124   5   2069.3613
 125   1   8089.2250
 125   2   1211.9728
 125   3   2944.4871
 125   4   2089.1320
 125   5   1843.6332
 126   1   9781.9135
 126   2   2392.5537
 126   3   3852.0248
 126   4   2001.8700
 126   5   1535.4651
 127   1   3557.5594
 127   2   1390.9781
 127   3   1188.1331
 127   4    139.2380
 127   5    839.2102
 128   1   6398.6955
 128   2   1069.5613
 128   3   2685.4760
 128   4   1980.7328
 128   5    662.9255
 129   1   4196.9378
 129   2    874.1179
 129   3   1493.8371
 129   4   1409.3788
 129   5    419.6040
 130   1   5203.9051
 130   2   1618.1022
 130   3   2214.8554
 130   4    220.9074
 130   5   1150.0402
 131   1   7466.7900
 131   2   1294.0465
 131   3   2847.3789
 131   4   1650.3338
 131   5   1675.0307
 132   1   7959.4306
 132   2   1483.1430
 132   3   3125.5362
 132   4   1659.4083
 132   5   1691.3431
 133   1   7583.8199
 133   2   1346.1772
 133   3   2920.5304
 133   4   1682.9241
 133   5   1634.1883
 134   1   7842.4007
 134   2   1431.0123
 134   3   3052.3848
 134   4   1626.8180
 134   5   1732.1855
 135   1  17341.7435
 135   2   3624.1636
 135   3   6130.0682
 135   4   3829.9924
 135   5   3757.5192
 136   1  16627.2286
 136   2   2936.8681
 136   3   6058.7567
 136   4   3784.7268
 136   5   3846.8769
 137   1  15765.8393
 137   2   2729.4947
 137   3   5174.9512
 137   4   3669.3591
 137   5   4192.0344
 138   1  18203.1327
 138   2   3831.5371
 138   3   7013.8737
 138   4   3945.3602
 138   5   3412.3617
 139   1   2524.9681
 139   2    560.8510
 139   3    697.9377
 139   4    372.0405
 139   5    894.1389
 140   1   2031.9679
 140   2    258.9602
 140   3    832.3447
 140   4    733.8066
 140   5    206.8564
 141   1   2444.9365
 141   2    273.2863
 141   3    865.7175
 141   4    920.4433
 141   5    385.4894
 142   1   2111.9995
 142   2    546.5249
 142   3    664.5649
 142   4    185.4038
 142   5    715.5059
 143   1  18241.3397
 143   2   3611.8301
 143   3   6897.3605
 143   4   3606.3375
 143   5   4125.8115
 144   1  16982.4398
 144   2   2696.2531
 144   3   6325.0558
 144   4   4481.1636
 144   5   3479.9673
 145   1  18184.3400
 145   2   2583.0233
 145   3   6778.1789
 145   4   4799.4933
 145   5   4023.6445
 146   1  17039.4394
 146   2   3725.0599
 146   3   6444.2373
 146   4   3288.0079
 146   5   3582.1343
 147   1  19114.3866
 147   2   3215.9771
 147   3   6281.0156
 147   4   4390.2793
 147   5   5227.1147
 148   1   8752.7778
 148   2   1148.0901
 148   3   3266.8682
 148   4   2366.5920
 148   5   1971.2276
 149   1  10120.2787
 149   2   2157.0784
 149   3   3776.3775
 149   4   2344.7951
 149   5   1842.0276
 150   1   8075.1082
 150   2   1963.3048
 150   3   2955.8899
 150   4   1786.1379
 150   5   1369.7756
 151   1  10797.9484
 151   2   1341.8638
 151   3   4087.3557
 151   4   2925.2492
 151   5   2443.4796
 152   1  15332.1076
 152   2   3341.1853
 152   3   4982.6995
 152   4   3184.1111
 152   5   3824.1116
 153   1  19204.1274
 153   2   3967.3050
 153   3   6458.3299
 153   4   4565.3945
 153   5   4213.0981
 154   1  18629.6679
 154   2   3705.4318
 154   3   6354.2412
 154   4   4252.3576
 154   5   4317.6372
 155   1  18903.3037
 155   2   3904.2670
 155   3   6568.6365
 155   4   4330.0794
 155   5   4100.3208
 156   1  18930.4916
 156   2   3768.4698
 156   3   6243.9345
 156   4   4487.6727
 156   5   4430.4145
 157   1  10817.4075
 157   2   1602.1987
 157   3   4050.1342
 157   4   3099.5705
 157   5   2065.5041
 158   1  10723.8679
 158   2   2349.2968
 158   3   3800.1283
 158   4   2010.9923
 158   5   2563.4505
 159   1  10822.2242
 159   2   2376.6133
 159   3   4033.8048
 159   4   2104.1333
 159   5   2307.6729
 160   1  10719.0511
 160   2   1574.8822
 160   3   3816.4578
 160   4   3006.4294
 160   5   2321.2817
 161   1   5172.6873
 161   2    887.0827
 161   3   1620.6767
 161   4   1515.8353
 161   5   1149.0926
 162   1   5705.2631
 162   2   1295.2107
 162   3   1814.6097
 162   4   1243.6231
 162   5   1351.8196
 163   1   5420.1588
 163   2   1234.1791
 163   3   1693.6746
 163   4   1192.7105
 163   5   1299.5947
 164   1   5457.7915
 164   2    948.1143
 164   3   1741.6118
 164   4   1566.7479
 164   5   1201.3175
 165   1  23580.5352
 165   2   4683.1888
 165   3   8870.8291
 165   4   5381.9468
 165   5   4644.5705
 166   1  23580.5352
 166   2   4683.1888
 166   3   8870.8291
 166   4   5381.9468
 166   5   4644.5705
 167   1  13730.3364
 167   2   2334.9507
 167   3   4496.8398
 167   4   3027.8800
 167   5   3870.6659
 168   1  20349.6758
 168   2   4337.3199
 168   3   6309.1158
 168   4   4429.0883
 168   5   5274.1519
 169   1  23339.6358
 169   2   4260.2910
 169   3   8570.0766
 169   4   5447.2532
 169   5   5062.0149
 170   1  23339.6358
 170   2   4260.2910
 170   3   8570.0766
 170   4   5447.2532
 170   5   5062.0149
 171   1   9753.3572
 171   2   2063.1911
 171   3   3578.8500
 171   4   2029.4195
 171   5   2081.8965
 172   1  10431.0268
 172   2   1247.9764
 172   3   3889.8283
 172   4   2609.8736
 172   5   2683.3485
 173   1  10078.9237
 173   2    901.5183
 173   3   3794.1680
 173   4   2842.1567
 173   5   2541.0807
 174   1  10548.8425
 174   2   2319.3157
 174   3   3755.5280
 174   4   2340.1530
 174   5   2133.8458
 175   1  10088.9177
 175   2   1956.7638
 175   3   3570.5965
 175   4   2365.7688
 175   5   2195.7887
 176   1  10538.8484
 176   2   1264.0702
 176   3   3979.0995
 176   4   2816.5410
 176   5   2479.1379
 177   1  23628.6119
 177   2   4195.4417
 177   3   8997.4099
 177   4   5525.9072
 177   5   4909.8531
 178   1  23869.5113
 178   2   4618.3394
 178   3   9298.1624
 178   4   5460.6008
 178   5   4492.4087
 179   1  19165.5511
 179   2   2898.8630
 179   3   6905.7373
 179   4   5250.3500
 179   5   4110.6008
 180   1  15753.6905
 180   2   3752.2011
 180   3   5637.5125
 180   4   3013.1311
 180   5   3350.8458
 181   1  17420.4947
 181   2   3876.3240
 181   3   6395.8318
 181   4   3589.1595
 181   5   3559.1795
 182   1  17498.7469
 182   2   2774.7401
 182   3   6147.4181
 182   4   4674.3217
 182   5   3902.2671
 183   1    585.5231
 183   2    112.5593
 183   3    254.2223
 183   4    132.3992
 183   5     86.3423
 184   1  12704.0709
 184   2   2200.7409
 184   3   5341.8263
 184   4   2813.1151
 184   5   2348.3887
 185   1  10716.2277
 185   2   1866.5601
 185   3   4470.3811
 185   4   2402.4284
 185   5   1976.8581
 186   1   2573.3663
 186   2    446.7400
 186   3   1125.6674
 186   4    543.0858
 186   5    457.8730
 187   1   2538.5250
 187   2    479.8121
 187   3    987.1491
 187   4    643.2702
 187   5    428.2935
 188   1   2482.7686
 188   2    718.5244
 188   3    916.8394
 188   4    509.3044
 188   5    338.1005
 189   1    871.2161
 189   2    181.7956
 189   3    290.9076
 189   4    232.0391
 189   5    166.4738
 190   1   2543.0310
 190   2    709.5040
 190   3    940.6876
 190   4    502.6749
 190   5    390.1645
 191   1   2514.1529
 191   2    511.4942
 191   3    927.7419
 191   4    667.8793
 191   5    407.0375
 192   1    835.3258
 192   2    159.1339
 192   3    326.4667
 192   4    214.0594
 192   5    135.6658
 193   1   1489.2046
 193   2    168.5985
 193   3    548.7052
 193   4    374.6822
 193   5    397.2187
 194   1   1489.2046
 194   2    168.5985
 194   3    548.7052
 194   4    374.6822
 194   5    397.2187
 195   1   2067.7013
 195   2    335.7802
 195   3   1043.1618
 195   4    359.4999
 195   5    329.2594
 196   1   1992.9440
 196   2    165.7825
 196   3    905.9138
 196   4    568.0278
 196   5    353.2199
 197   1   2118.4484
 197   2    237.4197
 197   3    909.8664
 197   4    553.7331
 197   5    417.4293
 198   1   1942.1969
 198   2    264.1430
 198   3   1039.2092
 198   4    373.7946
 198   5    265.0500
 199   1   2638.8535
 199   2    495.9064
 199   3   1169.8386
 199   4    584.1525
 199   5    388.9561
 200   1   2448.4260
 200   2    434.2123
 200   3    963.0720
 200   4    631.4941
 200   5    419.6476
 201   1   2228.2937
 201   2    403.0201
 201   3    951.6264
 201   4    591.7674
 201   5    281.8798
 202   1   2858.9858
 202   2    527.0986
 202   3   1181.2842
 202   4    623.8792
 202   5    526.7238
 203   1  11202.3061
 203   2   1861.3164
 203   3   4521.5829
 203   4   2643.6788
 203   5   2175.7281
 204   1  11910.7134
 204   2   2111.6270
 204   3   4816.4033
 204   4   2698.3906
 204   5   2284.2924
 205   1  11038.6626
 205   2   2096.7288
 205   3   4620.6651
 205   4   2501.5186
 205   5   1819.7502
 206   1  12074.3569
 206   2   1876.2146
 206   3   4717.3211
 206   4   2840.5508
 206   5   2640.2704
 207   1    954.6588
 207   2    313.3025
 207   3    324.1130
 207   4    207.2586
 207   5    109.9848
 208   1  12804.8873
 208   2   2483.5318
 208   3   5061.2354
 208   4   2891.0926
 208   5   2369.0274
 209   1    725.9860
 209   2    152.2465
 209   3    262.3993
 209   4    194.2287
 209   5    117.1115
 210   1  13033.5600
 210   2   2644.5878
 210   3   5122.9491
 210   4   2904.1225
 210   5   2361.9006
 211   1   4126.1739
 211   2    744.4850
 211   3   1366.8169
 211   4   1039.2378
 211   5    975.6343
 212   1    344.7449
 212   2     71.2466
 212   3    122.4793
 212   4     85.9557
 212   5     65.0633
 213   1   4147.5475
 213   2    729.5573
 213   3   1385.1496
 213   4   1053.0096
 213   5    979.8310
 214   1    323.3713
 214   2     86.1743
 214   3    104.1465
 214   4     72.1839
 214   5     60.8666
 215   1   3820.0939
 215   2    881.5147
 215   3   1435.1743
 215   4    806.9619
 215   5    696.4429
 216   1    561.9356
 216   2    114.4786
 216   3    224.2244
 216   4    132.1250
 216   5     91.1076
 217   1   2279.7186
 217   2    344.1093
 217   3    912.0928
 217   4    587.2063
 217   5    436.3102
 218   1   2731.4639
 218   2    393.5417
 218   3    863.6184
 218   4    807.0211
 218   5    667.2827
 219   1   4602.4968
 219   2    587.3577
 219   3   1692.2830
 219   4   1299.6033
 219   5   1023.2529
 220   1    613.3730
 220   2    157.9524
 220   3    189.8101
 220   4    129.8654
 220   5    135.7451
 221   1   1930.6374
 221   2    493.0539
 221   3    772.8404
 221   4    395.7469
 221   5    268.9962
 222   1   2246.7047
 222   2    495.2804
 222   3    780.1764
 222   4    508.0988
 222   5    463.1492
 223   1   4545.4253
 223   2    431.3119
 223   3   2137.4775
 223   4   1302.1544
 223   5    674.4815
 224   1   4193.7118
 224   2    939.6026
 224   3   1629.7895
 224   4   1040.4011
 224   5    583.9187
 225   1   2612.9842
 225   2      1.0000
 225   3   1552.4387
 225   4    881.4645
 225   5    178.0809
 226   1   6126.1529
 226   2   1369.9145
 226   3   2214.8282
 226   4   1461.0909
 226   5   1080.3193
 227   1   2078.6058
 227   2    328.1317
 227   3    806.0807
 227   4    519.3129
 227   5    425.0805
 228   1   1628.8832
 228   2    243.0933
 228   3    513.9174
 228   4    436.1755
 228   5    435.6970
 229   1   2072.4824
 229   2    285.2938
 229   3    758.6634
 229   4    545.0706
 229   5    483.4546
 230   1   1635.0065
 230   2    285.9312
 230   3    561.3347
 230   4    410.4177
 230   5    377.3229
 231   1   2724.4904
 231   2    591.6283
 231   3    864.5840
 231   4    456.1884
 231   5    812.0896
 232   1   5024.6215
 232   2    916.8425
 232   3   1686.4637
 232   4   1016.1115
 232   5   1405.2037
 233   1    766.8342
 233   2    174.3777
 233   3    214.8754
 233   4    144.8083
 233   5    232.7728
 234   1   2916.0577
 234   2    538.4320
 234   3    899.8533
 234   4    676.2029
 234   5    801.5695
 235   1   4806.6801
 235   2   1032.7706
 235   3   1640.8579
 235   4    679.2806
 235   5   1453.7710
 236   1    793.2082
 236   2    111.6459
 236   3    225.2119
 236   4    261.6247
 236   5    194.7256
 237   1  15006.5616
 237   2   2718.3494
 237   3   5630.9960
 237   4   3395.0523
 237   5   3262.1639
 238   1  16615.2861
 238   2   3292.6784
 238   3   6117.5739
 238   4   3528.7256
 238   5   3676.3081
 239   1   2144.3201
 239   2    445.6359
 239   3    989.7387
 239   4    478.9908
 239   5    229.9547
 240   1   2081.9901
 240   2    403.8651
 240   3    825.3656
 240   4    499.8775
 240   5    352.8818
 241   1  16993.9410
 241   2   3254.7452
 241   3   6493.0972
 241   4   3638.0748
 241   5   3608.0238
 242   1  16306.7690
 242   2   2969.1353
 242   3   6128.5005
 242   4   3725.9323
 242   5   3483.2009
 243   1   1530.5614
 243   2    463.4393
 243   3    594.7813
 243   4    268.3086
 243   5    204.0322
 244   1   1016.8864
 244   2    173.2090
 244   3    347.2953
 244   4    270.3306
 244   5    226.0516
 245   1     85.4474
 245   2      1.0597
 245   3     24.9201
 245   4     38.5412
 245   5     20.9264
 246   1     85.4474
 246   2      1.0597
 246   3     24.9201
 246   4     38.5412
 246   5     20.9264
 247   1    652.8470
 247   2     74.1547
 247   3    235.6083
 247   4    129.3470
 247   5    213.7370
 248   1    652.8470
 248   2     74.1547
 248   3    235.6083
 248   4    129.3470
 248   5    213.7370
 249   1  13366.1573
 249   2   2603.9227
 249   3   4699.6555
 249   4   2579.3408
 249   5   3483.2383
 250   1  11477.6911
 250   2   1418.9085
 250   3   4112.3108
 250   4   2861.0280
 250   5   3085.4438
 251   1  12848.5243
 251   2   1640.9091
 251   3   4484.9247
 251   4   3103.9543
 251   5   3618.7362
 252   1  11995.3241
 252   2   2381.9221
 252   3   4327.0417
 252   4   2336.4144
 252   5   2949.9459
 253   1    518.8330
 253   2     97.9315
 253   3    172.1634
 253   4    107.5196
 253   5    141.2185
 254   1    559.4857
 254   2     88.3589
 254   3    217.9728
 254   4    119.2783
 254   5    133.8757
 255   1    471.2024
 255   2     79.9457
 255   3    163.1938
 255   4    109.3631
 255   5    118.6998
 256   1    607.1162
 256   2    106.3446
 256   3    226.9423
 256   4    117.4349
 256   5    156.3944
 257   1   8130.2294
 257   2   2000.6100
 257   3   2894.9889
 257   4   1221.9172
 257   5   2012.7134
 258   1   6862.0849
 258   2    759.3439
 258   3   2486.3514
 258   4   1921.8250
 258   5   1694.5646
 259   1   1658.6800
 259   2    262.2205
 259   3    549.7802
 259   4    424.2356
 259   5    422.4438
 260   1   8174.0878
 260   2    939.8536
 260   3   2964.0181
 260   4   2239.4267
 260   5   2030.7894
 261   1   6790.5614
 261   2   1727.9186
 261   3   2393.9610
 261   4   1013.1328
 261   5   1655.5490
 262   1   1686.3452
 262   2    354.4021
 262   3    573.1414
 262   4    315.4182
 262   5    443.3835
 263   1   2753.2231
